fid,left,top,right,bottom,id,plot_id,1/7/2024 Height (cm),fid_2,left_2,top_2,right_2,bottom_2,id_2,plot_id_2,101_DAS,XMIN,XMAX,YMIN,YMAX,can_cover,layer,path,,,,,,,,,DAS,leaf_angle_DAS,DAS,VLADF_DAS,,Height,leaf_angle_height,VLADF_height,Height,VLADF_height_rounded,,,1/7/2024 Height (m),Leaf_Angle_Height,VLADF_Height,,leaf_angle_DAS,VLADF_DAS,,VLADF (av),,leaf_angle (av),leaf_angle (av in radians),LAI
11,78.39880965,17.32439068,78.39886365,17.32433768,11,8,180.4,11,78.39880965,17.32439068,78.39886365,17.32433768,11,8,83,78.39884531,78.3988543,17.32432936,17.32433833,0.335349026,farm747,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",,,,,,,,,,,,,,,,,,,,,1.8,27.45602789,2.8,,28.31763631,2.90332,,2.85166,,27.8868321,0.486912941,2.043816493
11,78.39880965,17.32439068,78.39886365,17.32433768,11,8,180.4,11,78.39880965,17.32439068,78.39886365,17.32433768,11,8,83,78.3988543,78.3988633,17.32432936,17.32433833,0.366517857,farm748,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",,,,,,,,,,,,,,,,,,,,,1.8,27.45602789,2.8,,28.31763631,2.90332,,2.85166,,27.8868321,0.486912941,2.233777895
11,78.39880965,17.32439068,78.39886365,17.32433768,11,8,180.4,11,78.39880965,17.32439068,78.39886365,17.32433768,11,8,83,78.3988633,78.39887229,17.32432936,17.32433833,0.125933442,farm749,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",,,,,,,,,,,,,,,,,,,,,1.8,27.45602789,2.8,,28.31763631,2.90332,,2.85166,,27.8868321,0.486912941,0.767513322
11,78.39880965,17.32439068,78.39886365,17.32433768,11,8,180.4,12,78.39880965,17.32433768,78.39886365,17.32428468,12,5,83,78.39880935,78.39881834,17.32432936,17.32433833,0.106371753,farm743,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",,,,,,,,,,,,,,,,,,,,,1.8,27.45602789,2.8,,28.31763631,2.90332,,2.85166,,27.8868321,0.486912941,0.648292754
11,78.39880965,17.32439068,78.39886365,17.32433768,11,8,180.4,12,78.39880965,17.32433768,78.39886365,17.32428468,12,5,83,78.39881834,78.39882733,17.32432936,17.32433833,0.265462662,farm744,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",,,,,,,,,,,,,,,,,,,,,1.8,27.45602789,2.8,,28.31763631,2.90332,,2.85166,,27.8868321,0.486912941,1.617887411
11,78.39880965,17.32439068,78.39886365,17.32433768,11,8,180.4,12,78.39880965,17.32433768,78.39886365,17.32428468,12,5,83,78.39882733,78.39883632,17.32432936,17.32433833,0.188636364,farm745,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",,,,,,,,,,,,,,,,,,,,,1.8,27.45602789,2.8,,28.31763631,2.90332,,2.85166,,27.8868321,0.486912941,1.149662236
11,78.39880965,17.32439068,78.39886365,17.32433768,11,8,180.4,12,78.39880965,17.32433768,78.39886365,17.32428468,12,5,83,78.39883632,78.39884531,17.32432936,17.32433833,0.29549513,farm746,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",,,,,,,,,,,,,,,,,,,,,1.8,27.45602789,2.8,,28.31763631,2.90332,,2.85166,,27.8868321,0.486912941,1.800923137
11,78.39880965,17.32439068,78.39886365,17.32433768,11,8,180.4,12,78.39880965,17.32433768,78.39886365,17.32428468,12,5,83,78.39884531,78.3988543,17.32432936,17.32433833,0.335349026,farm747,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",,,,,,,,,,,,,,,,,,,,,1.8,27.45602789,2.8,,28.31763631,2.90332,,2.85166,,27.8868321,0.486912941,2.043816493
11,78.39880965,17.32439068,78.39886365,17.32433768,11,8,180.4,12,78.39880965,17.32433768,78.39886365,17.32428468,12,5,83,78.3988543,78.3988633,17.32432936,17.32433833,0.366517857,farm748,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",,,,,,,,,,,,,,,,,,,,,1.8,27.45602789,2.8,,28.31763631,2.90332,,2.85166,,27.8868321,0.486912941,2.233777895
11,78.39880965,17.32439068,78.39886365,17.32433768,11,8,180.4,12,78.39880965,17.32433768,78.39886365,17.32428468,12,5,83,78.3988633,78.39887229,17.32432936,17.32433833,0.125933442,farm749,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",,,,,,,,,,,,,,,,,,,,,1.8,27.45602789,2.8,,28.31763631,2.90332,,2.85166,,27.8868321,0.486912941,0.767513322
11,78.39880965,17.32439068,78.39886365,17.32433768,11,8,180.4,18,78.39886365,17.32439068,78.39891765,17.32433768,18,9,83,78.3988633,78.39887229,17.32438331,17.32439228,0.521185065,farm557,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",,,,,,,,,,,,,,,,,,,,,1.8,27.45602789,2.8,,28.31763631,2.90332,,2.85166,,27.8868321,0.486912941,3.176411885
11,78.39880965,17.32439068,78.39886365,17.32433768,11,8,180.4,18,78.39886365,17.32439068,78.39891765,17.32433768,18,9,83,78.3988633,78.39887229,17.32437434,17.32438331,0.834131494,farm589,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",,,,,,,,,,,,,,,,,,,,,1.8,27.45602789,2.8,,28.31763631,2.90332,,2.85166,,27.8868321,0.486912941,5.08369362
11,78.39880965,17.32439068,78.39886365,17.32433768,11,8,180.4,18,78.39886365,17.32439068,78.39891765,17.32433768,18,9,83,78.3988633,78.39887229,17.32436536,17.32437434,0.862012987,farm621,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",,,,,,,,,,,,,,,,,,,,,1.8,27.45602789,2.8,,28.31763631,2.90332,,2.85166,,27.8868321,0.486912941,5.25362003
11,78.39880965,17.32439068,78.39886365,17.32433768,11,8,180.4,18,78.39886365,17.32439068,78.39891765,17.32433768,18,9,83,78.3988633,78.39887229,17.32435633,17.32436531,0.679099026,farm653,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",,,,,,,,,,,,,,,,,,,,,1.8,27.45602789,2.8,,28.31763631,2.90332,,2.85166,,27.8868321,0.486912941,4.13883352
11,78.39880965,17.32439068,78.39886365,17.32433768,11,8,180.4,18,78.39886365,17.32439068,78.39891765,17.32433768,18,9,83,78.3988633,78.39887229,17.32434736,17.32435633,0.610876623,farm685,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",,,,,,,,,,,,,,,,,,,,,1.8,27.45602789,2.8,,28.31763631,2.90332,,2.85166,,27.8868321,0.486912941,3.723045607
11,78.39880965,17.32439068,78.39886365,17.32433768,11,8,180.4,18,78.39886365,17.32439068,78.39891765,17.32433768,18,9,83,78.3988633,78.39887229,17.32433839,17.32434736,0.119237013,farm717,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",,,,,,,,,,,,,,,,,,,,,1.8,27.45602789,2.8,,28.31763631,2.90332,,2.85166,,27.8868321,0.486912941,0.726701302
11,78.39880965,17.32439068,78.39886365,17.32433768,11,8,180.4,18,78.39886365,17.32439068,78.39891765,17.32433768,18,9,83,78.3988633,78.39887229,17.32432936,17.32433833,0.125933442,farm749,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",,,,,,,,,,,,,,,,,,,,,1.8,27.45602789,2.8,,28.31763631,2.90332,,2.85166,,27.8868321,0.486912941,0.767513322
11,78.39880965,17.32439068,78.39886365,17.32433768,11,8,180.4,19,78.39886365,17.32433768,78.39891765,17.32428468,19,4,83,78.3988633,78.39887229,17.32432936,17.32433833,0.125933442,farm749,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",,,,,,,,,,,,,,,,,,,,,1.8,27.45602789,2.8,,28.31763631,2.90332,,2.85166,,27.8868321,0.486912941,0.767513322
12,78.39880965,17.32433768,78.39886365,17.32428468,12,5,126.2,12,78.39880965,17.32433768,78.39886365,17.32428468,12,5,83,78.39880935,78.39881834,17.32432936,17.32433833,0.106371753,farm743,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",,,,,,,,,,,,,,,,,,,,,1.3,32.50455307,2.1,,28.31763631,2.90332,,2.50166,,30.41109469,0.530987368,0.525501267
12,78.39880965,17.32433768,78.39886365,17.32428468,12,5,126.2,12,78.39880965,17.32433768,78.39886365,17.32428468,12,5,83,78.39881834,78.39882733,17.32432936,17.32433833,0.265462662,farm744,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",,,,,,,,,,,,,,,,,,,,,1.3,32.50455307,2.1,,28.31763631,2.90332,,2.50166,,30.41109469,0.530987368,1.311447457
12,78.39880965,17.32433768,78.39886365,17.32428468,12,5,126.2,12,78.39880965,17.32433768,78.39886365,17.32428468,12,5,83,78.39882733,78.39883632,17.32432936,17.32433833,0.188636364,farm745,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",,,,,,,,,,,,,,,,,,,,,1.3,32.50455307,2.1,,28.31763631,2.90332,,2.50166,,30.41109469,0.530987368,0.931907626
12,78.39880965,17.32433768,78.39886365,17.32428468,12,5,126.2,12,78.39880965,17.32433768,78.39886365,17.32428468,12,5,83,78.39883632,78.39884531,17.32432936,17.32433833,0.29549513,farm746,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",,,,,,,,,,,,,,,,,,,,,1.3,32.50455307,2.1,,28.31763631,2.90332,,2.50166,,30.41109469,0.530987368,1.459814851
12,78.39880965,17.32433768,78.39886365,17.32428468,12,5,126.2,12,78.39880965,17.32433768,78.39886365,17.32428468,12,5,83,78.39884531,78.3988543,17.32432936,17.32433833,0.335349026,farm747,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",,,,,,,,,,,,,,,,,,,,,1.3,32.50455307,2.1,,28.31763631,2.90332,,2.50166,,30.41109469,0.530987368,1.656702391
12,78.39880965,17.32433768,78.39886365,17.32428468,12,5,126.2,12,78.39880965,17.32433768,78.39886365,17.32428468,12,5,83,78.3988543,78.3988633,17.32432936,17.32433833,0.366517857,farm748,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",,,,,,,,,,,,,,,,,,,,,1.3,32.50455307,2.1,,28.31763631,2.90332,,2.50166,,30.41109469,0.530987368,1.810683686
12,78.39880965,17.32433768,78.39886365,17.32428468,12,5,126.2,12,78.39880965,17.32433768,78.39886365,17.32428468,12,5,83,78.3988633,78.39887229,17.32432936,17.32433833,0.125933442,farm749,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",,,,,,,,,,,,,,,,,,,,,1.3,32.50455307,2.1,,28.31763631,2.90332,,2.50166,,30.41109469,0.530987368,0.622140569
12,78.39880965,17.32433768,78.39886365,17.32428468,12,5,126.2,12,78.39880965,17.32433768,78.39886365,17.32428468,12,5,83,78.39880935,78.39881834,17.32432039,17.32432936,0.421550325,farm775,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",,,,,,,,,,,,,,,,,,,,,1.3,32.50455307,2.1,,28.31763631,2.90332,,2.50166,,30.41109469,0.530987368,2.082556909
12,78.39880965,17.32433768,78.39886365,17.32428468,12,5,126.2,12,78.39880965,17.32433768,78.39886365,17.32428468,12,5,83,78.39881834,78.39882733,17.32432039,17.32432936,0.878977273,farm776,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",,,,,,,,,,,,,,,,,,,,,1.3,32.50455307,2.1,,28.31763631,2.90332,,2.50166,,30.41109469,0.530987368,4.342352703
12,78.39880965,17.32433768,78.39886365,17.32428468,12,5,126.2,12,78.39880965,17.32433768,78.39886365,17.32428468,12,5,83,78.39882733,78.39883632,17.32432039,17.32432936,0.941355519,farm777,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",,,,,,,,,,,,,,,,,,,,,1.3,32.50455307,2.1,,28.31763631,2.90332,,2.50166,,30.41109469,0.530987368,4.650515789
12,78.39880965,17.32433768,78.39886365,17.32428468,12,5,126.2,12,78.39880965,17.32433768,78.39886365,17.32428468,12,5,83,78.39883632,78.39884531,17.32432039,17.32432936,0.920292208,farm778,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",,,,,,,,,,,,,,,,,,,,,1.3,32.50455307,2.1,,28.31763631,2.90332,,2.50166,,30.41109469,0.530987368,4.546458117
12,78.39880965,17.32433768,78.39886365,17.32428468,12,5,126.2,12,78.39880965,17.32433768,78.39886365,17.32428468,12,5,83,78.39884531,78.3988543,17.32432039,17.32432936,0.965016234,farm779,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",,,,,,,,,,,,,,,,,,,,,1.3,32.50455307,2.1,,28.31763631,2.90332,,2.50166,,30.41109469,0.530987368,4.767405235
12,78.39880965,17.32433768,78.39886365,17.32428468,12,5,126.2,12,78.39880965,17.32433768,78.39886365,17.32428468,12,5,83,78.3988543,78.3988633,17.32432039,17.32432936,0.865178571,farm780,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",,,,,,,,,,,,,,,,,,,,,1.3,32.50455307,2.1,,28.31763631,2.90332,,2.50166,,30.41109469,0.530987368,4.274183901
12,78.39880965,17.32433768,78.39886365,17.32428468,12,5,126.2,12,78.39880965,17.32433768,78.39886365,17.32428468,12,5,83,78.3988633,78.39887229,17.32432039,17.32432936,0.433441558,farm781,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",,,,,,,,,,,,,,,,,,,,,1.3,32.50455307,2.1,,28.31763631,2.90332,,2.50166,,30.41109469,0.530987368,2.141302377
12,78.39880965,17.32433768,78.39886365,17.32428468,12,5,126.2,12,78.39880965,17.32433768,78.39886365,17.32428468,12,5,83,78.39880935,78.39881834,17.32431136,17.32432033,0.507426948,farm807,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",,,,,,,,,,,,,,,,,,,,,1.3,32.50455307,2.1,,28.31763631,2.90332,,2.50166,,30.41109469,0.530987368,2.506807455
12,78.39880965,17.32433768,78.39886365,17.32428468,12,5,126.2,12,78.39880965,17.32433768,78.39886365,17.32428468,12,5,83,78.39881834,78.39882733,17.32431136,17.32432033,0.877962662,farm808,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",,,,,,,,,,,,,,,,,,,,,1.3,32.50455307,2.1,,28.31763631,2.90332,,2.50166,,30.41109469,0.530987368,4.337340291
12,78.39880965,17.32433768,78.39886365,17.32428468,12,5,126.2,12,78.39880965,17.32433768,78.39886365,17.32428468,12,5,83,78.39882733,78.39883632,17.32431136,17.32432033,0.974391234,farm809,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",,,,,,,,,,,,,,,,,,,,,1.3,32.50455307,2.1,,28.31763631,2.90332,,2.50166,,30.41109469,0.530987368,4.813719921
12,78.39880965,17.32433768,78.39886365,17.32428468,12,5,126.2,12,78.39880965,17.32433768,78.39886365,17.32428468,12,5,83,78.39883632,78.39884531,17.32431136,17.32432033,0.952719156,farm810,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",,,,,,,,,,,,,,,,,,,,,1.3,32.50455307,2.1,,28.31763631,2.90332,,2.50166,,30.41109469,0.530987368,4.706654802
12,78.39880965,17.32433768,78.39886365,17.32428468,12,5,126.2,12,78.39880965,17.32433768,78.39886365,17.32428468,12,5,83,78.39884531,78.3988543,17.32431136,17.32432033,0.972037338,farm811,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",,,,,,,,,,,,,,,,,,,,,1.3,32.50455307,2.1,,28.31763631,2.90332,,2.50166,,30.41109469,0.530987368,4.802091126
