XMIN,XMAX,YMIN,YMAX,can_cover,layer,path,top,right,bottom,id,plot_id,57DAS_DAS,fid,left,top_2,right_2,bottom_2,id_2,plot_id_2,25-Jan,,DAS,leaf_angle_DAS,DAS,VLADF_DAS,,Height,leaf_angle_height,VLADF_height,Height,VLADF_height_rounded,,,Height,Leaf_Angle_Height,VLADF_Height,,leaf_angle_DAS,VLADF_DAS,,VLADF (av),,leaf_angle (av),leaf_angle (av in radians),LAI
78.39896752,78.39897649,17.32436651,17.32437548,0.64921875,farm644,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",17.32439068,78.39902565,17.32433768,32,27,101,25,78.39891765,17.32439068,78.39897165,17.32433768,25,22,220.8,,,,,,,,,,,,,,2.2,24.31048019,3.1,,31.29165804,2.43,,2.765,,27.80106912,0.485415492,3.847369448
78.39897655,78.39898552,17.32436651,17.32437548,0.941796875,farm645,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",17.32439068,78.39902565,17.32433768,32,27,101,32,78.39897165,17.32439068,78.39902565,17.32433768,32,27,179.4,,,,,,,,,,,,,,1.8,27.45602789,2.8,,31.29165804,2.43,,2.615,,29.37384297,0.512876623,5.01909557
78.39898552,78.39899448,17.32436651,17.32437548,0.986328125,farm646,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",17.32439068,78.39902565,17.32433768,32,27,101,32,78.39897165,17.32439068,78.39902565,17.32433768,32,27,179.4,,,,,,,,,,,,,,1.8,27.45602789,2.8,,31.29165804,2.43,,2.615,,29.37384297,0.512876623,5.256414896
78.39899454,78.39900351,17.32436651,17.32437548,0.911328125,farm647,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",17.32439068,78.39902565,17.32433768,32,27,101,32,78.39897165,17.32439068,78.39902565,17.32433768,32,27,179.4,,,,,,,,,,,,,,1.8,27.45602789,2.8,,31.29165804,2.43,,2.615,,29.37384297,0.512876623,4.856719189
78.39900351,78.39901248,17.32436651,17.32437548,0.612382813,farm648,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",17.32439068,78.39902565,17.32433768,32,27,101,32,78.39897165,17.32439068,78.39902565,17.32433768,32,27,179.4,,,,,,,,,,,,,,1.8,27.45602789,2.8,,31.29165804,2.43,,2.615,,29.37384297,0.512876623,3.263557082
78.39901248,78.39902144,17.32436651,17.32437548,0.673398437,farm649,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",17.32439068,78.39902565,17.32433768,32,27,101,32,78.39897165,17.32439068,78.39902565,17.32433768,32,27,179.4,,,,,,,,,,,,,,1.8,27.45602789,2.8,,31.29165804,2.43,,2.615,,29.37384297,0.512876623,3.588726194
78.39876966,78.39877863,17.32452843,17.3245374,0.844179688,farm64,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",17.32454968,78.39880965,17.32449668,1,18,101,1,78.39875565,17.32454968,78.39880965,17.32449668,1,18,84.8,,,,,,,,,,,,,,0.8,31.33559615,1.6,,31.29165804,2.43,,2.015,,31.3136271,0.54674587,3.271761041
78.3990215,78.39903047,17.32436651,17.32437548,0.261601563,farm650,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",17.32439068,78.39902565,17.32433768,32,27,101,32,78.39897165,17.32439068,78.39902565,17.32433768,32,27,179.4,,,,,,,,,,,,,,1.8,27.45602789,2.8,,31.29165804,2.43,,2.615,,29.37384297,0.512876623,1.394146953
78.39875172,78.39876069,17.32435754,17.32436651,0.001523437,farm651,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",17.32439068,78.39880965,17.32433768,4,7,101,4,78.39875565,17.32439068,78.39880965,17.32433768,4,7,188.6,,,,,,,,,,,,,,1.9,26.02609199,2.9,,31.29165804,2.43,,2.665,,28.65887502,0.500393056,0.008462299
78.39876069,78.39876966,17.32435754,17.32436651,0.762265625,farm652,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",17.32439068,78.39880965,17.32433768,4,7,101,4,78.39875565,17.32439068,78.39880965,17.32433768,4,7,188.6,,,,,,,,,,,,,,1.9,26.02609199,2.9,,31.29165804,2.43,,2.665,,28.65887502,0.500393056,4.234187268
78.39876966,78.39877863,17.32435754,17.32436651,0.891601563,farm653,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",17.32439068,78.39880965,17.32433768,4,7,101,4,78.39875565,17.32439068,78.39880965,17.32433768,4,7,188.6,,,,,,,,,,,,,,1.9,26.02609199,2.9,,31.29165804,2.43,,2.665,,28.65887502,0.500393056,4.952614758
78.39877869,78.39878765,17.32435754,17.32436651,0.792226563,farm654,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",17.32439068,78.39880965,17.32433768,4,7,101,4,78.39875565,17.32439068,78.39880965,17.32433768,4,7,188.6,,,,,,,,,,,,,,1.9,26.02609199,2.9,,31.29165804,2.43,,2.665,,28.65887502,0.500393056,4.400612482
78.39878765,78.39879662,17.32435754,17.32436651,0.719179688,farm655,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",17.32439068,78.39880965,17.32433768,4,7,101,4,78.39875565,17.32439068,78.39880965,17.32433768,4,7,188.6,,,,,,,,,,,,,,1.9,26.02609199,2.9,,31.29165804,2.43,,2.665,,28.65887502,0.500393056,3.994856092
78.39879668,78.39880565,17.32435754,17.32436651,0.918164063,farm656,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",17.32439068,78.39880965,17.32433768,4,7,101,4,78.39875565,17.32439068,78.39880965,17.32433768,4,7,188.6,,,,,,,,,,,,,,1.9,26.02609199,2.9,,31.29165804,2.43,,2.665,,28.65887502,0.500393056,5.100162536
78.39880565,78.39881461,17.32435754,17.32436651,0.236289063,farm657,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",17.32439068,78.39880965,17.32433768,4,7,101,4,78.39875565,17.32439068,78.39880965,17.32433768,4,7,188.6,,,,,,,,,,,,,,1.9,26.02609199,2.9,,31.29165804,2.43,,2.665,,28.65887502,0.500393056,1.312524279
78.39880565,78.39881461,17.32435754,17.32436651,0.236289063,farm657,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",17.32439068,78.39886365,17.32433768,11,8,101,11,78.39880965,17.32439068,78.39886365,17.32433768,11,8,186.6,,,,,,,,,,,,,,1.9,26.02609199,2.9,,31.29165804,2.43,,2.665,,28.65887502,0.500393056,1.312524279
78.39881467,78.39882364,17.32435754,17.32436651,0.799960938,farm658,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",17.32439068,78.39886365,17.32433768,11,8,101,11,78.39880965,17.32439068,78.39886365,17.32433768,11,8,186.6,,,,,,,,,,,,,,1.9,26.02609199,2.9,,31.29165804,2.43,,2.665,,28.65887502,0.500393056,4.443574924
78.39882364,78.39883261,17.32435754,17.32436651,0.806445313,farm659,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",17.32439068,78.39886365,17.32433768,11,8,101,11,78.39880965,17.32439068,78.39886365,17.32433768,11,8,186.6,,,,,,,,,,,,,,1.9,26.02609199,2.9,,31.29165804,2.43,,2.665,,28.65887502,0.500393056,4.47959394
78.39877869,78.39878765,17.32452843,17.3245374,0.833046875,farm65,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",17.32454968,78.39880965,17.32449668,1,18,101,1,78.39875565,17.32454968,78.39880965,17.32449668,1,18,84.8,,,,,,,,,,,,,,0.8,31.33559615,1.6,,31.29165804,2.43,,2.015,,31.3136271,0.54674587,3.228613945
78.39883266,78.39884163,17.32435754,17.32436651,0.919648438,farm660,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",17.32439068,78.39886365,17.32433768,11,8,101,11,78.39880965,17.32439068,78.39886365,17.32433768,11,8,186.6,,,,,,,,,,,,,,1.9,26.02609199,2.9,,31.29165804,2.43,,2.665,,28.65887502,0.500393056,5.108407853
78.39884163,78.3988506,17.32435754,17.32436651,0.730742188,farm661,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",17.32439068,78.39886365,17.32433768,11,8,101,11,78.39880965,17.32439068,78.39886365,17.32433768,11,8,186.6,,,,,,,,,,,,,,1.9,26.02609199,2.9,,31.29165804,2.43,,2.665,,28.65887502,0.500393056,4.059082772
78.3988506,78.39885957,17.32435754,17.32436651,0.925820313,farm662,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",17.32439068,78.39886365,17.32433768,11,8,101,11,78.39880965,17.32439068,78.39886365,17.32433768,11,8,186.6,,,,,,,,,,,,,,1.9,26.02609199,2.9,,31.29165804,2.43,,2.665,,28.65887502,0.500393056,5.142691013
78.39885962,78.39886859,17.32435754,17.32436651,0.266875,farm663,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",17.32439068,78.39886365,17.32433768,11,8,101,18,78.39886365,17.32439068,78.39891765,17.32433768,18,9,194,,,,,,,,,,,,,,1.9,26.02609199,2.9,,31.29165804,2.43,,2.665,,28.65887502,0.500393056,1.482421206
78.39885962,78.39886859,17.32435754,17.32436651,0.266875,farm663,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",17.32439068,78.39891765,17.32433768,18,9,101,18,78.39886365,17.32439068,78.39891765,17.32433768,18,9,194,,,,,,,,,,,,,,1.9,26.02609199,2.9,,31.29165804,2.43,,2.665,,28.65887502,0.500393056,1.482421206
78.39885962,78.39886859,17.32435754,17.32436651,0.266875,farm663,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",17.32439068,78.39886365,17.32433768,11,8,101,11,78.39880965,17.32439068,78.39886365,17.32433768,11,8,186.6,,,,,,,,,,,,,,1.9,26.02609199,2.9,,31.29165804,2.43,,2.665,,28.65887502,0.500393056,1.482421206
78.39885962,78.39886859,17.32435754,17.32436651,0.266875,farm663,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",17.32439068,78.39891765,17.32433768,18,9,101,11,78.39880965,17.32439068,78.39886365,17.32433768,11,8,186.6,,,,,,,,,,,,,,1.9,26.02609199,2.9,,31.29165804,2.43,,2.665,,28.65887502,0.500393056,1.482421206
78.39886859,78.39887756,17.32435754,17.32436651,0.770703125,farm664,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",17.32439068,78.39891765,17.32433768,18,9,101,18,78.39886365,17.32439068,78.39891765,17.32433768,18,9,194,,,,,,,,,,,,,,1.9,26.02609199,2.9,,31.29165804,2.43,,2.665,,28.65887502,0.500393056,4.281055386
78.39887762,78.39888658,17.32435754,17.32436651,0.700195313,farm665,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",17.32439068,78.39891765,17.32433768,18,9,101,18,78.39886365,17.32439068,78.39891765,17.32433768,18,9,194,,,,,,,,,,,,,,1.9,26.02609199,2.9,,31.29165804,2.43,,2.665,,28.65887502,0.500393056,3.889402828
78.39888658,78.39889555,17.32435754,17.32436651,0.8215625,farm666,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",17.32439068,78.39891765,17.32433768,18,9,101,18,78.39886365,17.32439068,78.39891765,17.32433768,18,9,194,,,,,,,,,,,,,,1.9,26.02609199,2.9,,31.29165804,2.43,,2.665,,28.65887502,0.500393056,4.563565984
78.39889561,78.39890458,17.32435754,17.32436651,0.852226563,farm667,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",17.32439068,78.39891765,17.32433768,18,9,101,18,78.39886365,17.32439068,78.39891765,17.32433768,18,9,194,,,,,,,,,,,,,,1.9,26.02609199,2.9,,31.29165804,2.43,,2.665,,28.65887502,0.500393056,4.733896875
78.39890458,78.39891355,17.32435754,17.32436651,0.6425,farm668,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",17.32439068,78.39891765,17.32433768,18,9,101,18,78.39886365,17.32439068,78.39891765,17.32433768,18,9,194,,,,,,,,,,,,,,1.9,26.02609199,2.9,,31.29165804,2.43,,2.665,,28.65887502,0.500393056,3.568920374
78.3989136,78.39892257,17.32435754,17.32436651,0.413046875,farm669,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",17.32439068,78.39891765,17.32433768,18,9,101,18,78.39886365,17.32439068,78.39891765,17.32433768,18,9,194,,,,,,,,,,,,,,1.9,26.02609199,2.9,,31.29165804,2.43,,2.665,,28.65887502,0.500393056,2.29436795
78.3989136,78.39892257,17.32435754,17.32436651,0.413046875,farm669,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",17.32439068,78.39897165,17.32433768,25,22,101,25,78.39891765,17.32439068,78.39897165,17.32433768,25,22,220.8,,,,,,,,,,,,,,2.2,24.31048019,3.1,,31.29165804,2.43,,2.765,,27.80106912,0.485415492,2.447778854
78.39878765,78.39879662,17.32452843,17.3245374,0.748242188,farm66,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",17.32454968,78.39880965,17.32449668,1,18,101,1,78.39875565,17.32454968,78.39880965,17.32449668,1,18,84.8,,,,,,,,,,,,,,0.8,31.33559615,1.6,,31.29165804,2.43,,2.015,,31.3136271,0.54674587,2.899939047
78.39892257,78.39893154,17.32435754,17.32436651,0.705703125,farm670,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",17.32439068,78.39897165,17.32433768,25,22,101,25,78.39891765,17.32439068,78.39897165,17.32433768,25,22,220.8,,,,,,,,,,,,,,2.2,24.31048019,3.1,,31.29165804,2.43,,2.765,,27.80106912,0.485415492,4.18210448
78.39893154,78.39894051,17.32435754,17.32436651,0.81453125,farm671,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",17.32439068,78.39897165,17.32433768,25,22,101,25,78.39891765,17.32439068,78.39897165,17.32433768,25,22,220.8,,,,,,,,,,,,,,2.2,24.31048019,3.1,,31.29165804,2.43,,2.765,,27.80106912,0.485415492,4.827036567
78.39894056,78.39894953,17.32435754,17.32436651,0.893867188,farm672,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",17.32439068,78.39897165,17.32433768,25,22,101,25,78.39891765,17.32439068,78.39897165,17.32433768,25,22,220.8,,,,,,,,,,,,,,2.2,24.31048019,3.1,,31.29165804,2.43,,2.765,,27.80106912,0.485415492,5.297193447
78.39894953,78.3989585,17.32435754,17.32436651,0.90171875,farm673,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",17.32439068,78.39897165,17.32433768,25,22,101,25,78.39891765,17.32439068,78.39897165,17.32433768,25,22,220.8,,,,,,,,,,,,,,2.2,24.31048019,3.1,,31.29165804,2.43,,2.765,,27.80106912,0.485415492,5.343723005
78.39895855,78.39896752,17.32435754,17.32436651,0.943789063,farm674,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",17.32439068,78.39897165,17.32433768,25,22,101,25,78.39891765,17.32439068,78.39897165,17.32433768,25,22,220.8,,,,,,,,,,,,,,2.2,24.31048019,3.1,,31.29165804,2.43,,2.765,,27.80106912,0.485415492,5.593038101
